analytics_avg_percentage_viewed,analytics_avg_view_duration,analytics_avg_view_duration_seconds,analytics_card_clicks,analytics_card_shown,analytics_comments,analytics_ctr,analytics_dislikes,analytics_end_screen_clicks,analytics_end_screen_shown,analytics_engagement_rate,analytics_impressions,analytics_like_rate,analytics_likes,analytics_net_subscribers,analytics_retention_rate,analytics_share_rate,analytics_shares,analytics_subscribers_gained,analytics_subscribers_lost,analytics_unique_viewers,analytics_views,analytics_views_per_impression,analytics_views_per_viewer,analytics_watch_time_hours,artist_name,channel_title,comment_count,days_since_published,difficulty,duration_seconds,duration_text,growth_rate,is_short,like_count,published_at,published_date,published_day_of_week,published_hour,published_is_weekend,published_time,release_date,release_status,song_name,source,support_rate,tags,taiko_id,video_id,video_title,view_count,view_count_diff,view_count_updated
,,,,,,,,,,,,,,,,,,,,,,,,,フォーエイト48,フォーエイト48,473,434,かんたん：2むずかしい：7げきむず：0,,,1474.6,,9162,,,,,,,2025/03/21,リリース,えびぞりターン!,youtube_api,1.43,"[""アニメ""]",10013288,lhjSMaV18Is,【MV】フォーエイト48 – えびぞりターン！（Official Music Video）,639961,,
,,,,,,,,,,,,,,,,,,,,,,,,,STPR Creators,すとぷりちゃんねる,11123,274,かんたん：2むずかしい：6げきむず：0,,,13268.5,,66396,,,,,,,2025/03/20,リリース,PEACE,youtube_api,1.83,"[""ポップス""]",10013353,uDjJ8knTOKs,【MV】PEACE - 2025ver. ／ STPR Creators 【すとぷり/騎士A/AMPTAK/めておら】,3635580,,
,,,,,,,,,,,,,,,,,,,,,,,,,ヨルシカ,ヨルシカ / n-buna Official,3103,434,かんたん：3むずかしい：6げきむず：0,,,37565.4,,145690,,,,,,,2025/03/18,リリース,アポリア,youtube_api,0.89,"[""アニメ""]",10013451,fhTFysCtF6g,ヨルシカ - アポリア（OFFICIAL VIDEO）,16303387,,
,,,,,,,,,,,,,,,,,,,,,,,,,マルシィ,sekainoowarijp,6394,3638,かんたん：1むずかしい：6げきむず：0,,,5473.9,,131929,,,,,,,2025/03/17,リリース,プレゼント,youtube_api,0.66,"[""ポップス""]",10013250,q6Ylz-EhtDo,SEKAI NO OWARI「プレゼント」,19914203,,
,,,,,,,,,,,,,,,,,,,,,,,,,asmi,asmi Official Channel,172,385,かんたん：2むずかしい：6げきむず：0,,,1587.7,,10815,,,,,,,2025/03/14,リリース,こっち向いてほい,youtube_api,1.77,"[""ポップス""]",10013287,JYgWfE10Pt0,こっち向いてほい - asmi (Official Music Video),611252,,
,,,,,,,,,,,,,,,,,,,,,,,,,米津 玄師,Kenshi Yonezu  米津玄師,11858,329,かんたん：2むずかしい：6げきむず：0,,,106877.8,,277548,,,,,,,2025/03/13,リリース,PLAZMA,youtube_api,0.79,"[""アニメ""]",10013448,fp3F6TqBsAU,米津玄師  Kenshi Yonezu - Plazma,35162810,,
,,,,,,,,,,,,,,,,,,,,,,,,,AMPTAKxCOLORS,AMPTAKxCOLORS(アンプタックカラーズ),3309,541,かんたん：3むずかしい：6げきむず：0,,,5520.8,,34691,,,,,,,2025/03/11,リリース,DOWN TOWN SWING,youtube_api,1.16,"[""ポップス""]",10013417,hjtYICw0PFA,【MV】DOWN TOWN SWING ／AMPTAKxCOLORS【アンプタック】,2986748,,
,,,,,,,,,,,,,,,,,,,,,,,,,Vaundy,Vaundy,794,303,かんたん：2むずかしい：5げきむず：0,,,24691.8,,44402,,,,,,,2025/03/10,リリース,走れSAKAMOTO,youtube_api,0.59,"[""アニメ""]",10013418,jbgG5tzgP9k,走れSAKAMOTO / Vaundy：MUSIC VIDEO,7481630,,
,,,,,,,,,,,,,,,,,,,,,,,,,ゲスの極み乙女。,ゲスの極み乙女 Official YouTube Channel,30381,3905,かんたん：0むずかしい：0げきむず：0,,,28363.9,,428562,,,,,,,2023/01/27,開発中,私以外私じゃないの,youtube_api,0.39,"[""ポップス""]",10010963,Ae6gQmhaMn4,ゲスの極み乙女「私以外私じゃないの」,110761146,,
,,,,,,,,,,,,,,,,,,,,,,,,,大漠波新,大漠波新,12138,771,かんたん：3むずかしい：6げきむず：9,,,36003.3,,320718,,,,,,,2025/03/09,リリース,のだ,youtube_api,1.16,"[""ボカロ""]",10013382,vY8iwpN3GXQ,のだ / ずんだもん・初音ミク・重音テト,27758579,,
,,,,,,,,,,,,,,,,,,,,,,,,,Ado,Ado,4393,419,かんたん：2むずかしい：6げきむず：0,,,14157.4,,155960,,,,,,,2025/03/23,リリース,桜日和とタイムマシン with 初音ミク,youtube_api,2.63,"[""ポップス""]",10013290,nIWZfhpnq6M,【Ado】 桜日和とタイムマシン with 初音ミク,5931968,,
,,,,,,,,,,,,,,,,,,,,,,,,,MYERA,MYERA,2245,350,かんたん：2むずかしい：6げきむず：0,,,9191.4,,0,,,,,,,2025/01/24,リリース,Lie ライ Lie ライ,youtube_api,0.0,"[""ポップス""]",10013350,TUY3F-59ctw,MYERA “Lie ライ Lie ライ” Official MusicVideo,3216981,,
,,,,,,,,,,,,,,,,,,,,,,,,,幾田りら,TOHO animation チャンネル,71,1,かんたん：2むずかしい：5げきむず：0,,,23610.0,,3025,,,,,,,2025/03/15,リリース,百花繚乱,youtube_api,12.81,"[""アニメ""]",10013349,rYZJf06VR6Y,幾田りら／Lilas「In Bloom」アニメMV｜TVアニメ『薬屋のひとりごと』第2期第1クールOPテーマ「百花繚乱」英語Ver,23610,,
,,,,,,,,,,,,,,,,,,,,,,,,,NiziU,Isak Danielson,5581,2704,かんたん：1むずかしい：5げきむず：0,,,8860.1,,237357,,,,,,,2025/03/19,リリース,AlwayS,youtube_api,0.99,"[""ポップス""]",10013285,YZdyIgst-S4,Isak Danielson - Always (official video),23957795,,
,,,,,,,,,,,,,,,,,,,,,,,,,AMPTAKxCOLORS,AMPTAKxCOLORS(アンプタックカラーズ),3093,436,かんたん：4むずかしい：6げきむず：0,,,5890.1,,39922,,,,,,,2025/03/16,リリース,うわーーー！！！！！！,youtube_api,1.55,"[""ポップス""]",10013188,XXXvtvj0MfQ,【MV】うわーーー！！！！！！／AMPTAKxCOLORS【アンプタック】,2568063,,
,,,,,,,,,,,,,,,,,,,,,,,,,赤血球(CV:花澤香菜)・白血球(CV:前野智昭) 他,Release - Topic,0,1620,かんたん：2むずかしい：6げきむず：0,,,205.2,,2040,,,,,,,2025/03/12,リリース,GO!GO!細胞フェスタ,youtube_api,0.61,"[""アニメ""]",10012662,spGg6e2GUR4,GO!GO!細胞フェスタ,332405,,
,,,,,,,,,,,,,,,,,,,,,,,,,Giga & TeddyLoid meets 松田莉奈&森田ひかる,ポケモン公式YouTubeチャンネル,0,431,かんたん：1むずかしい：5げきむず：0,,,8907.2,,0,,,,,,,2025/03/08,リリース,ピッカーン!,youtube_api,0.0,"[""アニメ""]",10013220,iKuLBnTU1dE,【公式】アニメ「ポケットモンスター レックウザ ライジング」エンディングテーマ「ピッカーン！」,3839004,,
,,,,,,,,,,,,,,,,,,,,,,,,,DECO*27,リゼ・ヘルエスタ -Lize Helesta-,773,1,かんたん：3むずかしい：6げきむず：8,,,147297.0,,28695,,,,,,,2025/01/05,リリース,モニタリング,youtube_api,19.48,"[""ボカロ""]",10013055,LBneNFFePwo,DECO*27 - モニタリング (Best Friend Remix)／リゼ・ヘルエスタ(cover),147297,,
,,,,,,,,,,,,,,,,,,,,,,,,,緑黄色社会,緑黄色社会,426,396,かんたん：2むずかしい：6げきむず：0,,,9423.7,,25078,,,,,,,2025/03/05,リリース,馬鹿の一つ覚え,youtube_api,0.67,"[""ポップス""]",10013219,oowSgjv49vk,緑黄色社会『馬鹿の一つ覚え』Official Video / Ryokuoushoku Shakai – Bakano Hitotsuoboe,3731773,,
,,,,,,,,,,,,,,,,,,,,,,,,,CUTIE STREET,KAWAII LAB.,12094,339,かんたん：1むずかしい：5げきむず：0,,,63284.7,,174927,,,,,,,2025/03/02,リリース,ひたむきシンデレラ！,youtube_api,0.82,"[""ポップス""]",10013284,AtDErGSpfYQ,【MV】CUTIE STREET「ひたむきシンデレラ！」,21453519,,
,,,,,,,,,,,,,,,,,,,,,,,,,莉犬,莉犬くん【すとぷり】,6417,416,かんたん：2むずかしい：6げきむず：0,,,6079.2,,56365,,,,,,,2025/03/01,リリース,へんしん！,youtube_api,2.23,"[""アニメ""]",10013187,1XZ_t2xtWMk,【MV】へんしん!／莉犬【村井の恋OP】,2528930,,
,,,,,,,,,,,,,,,,,,,,,,,,,ずっと真夜中でいいのに。,ずっと真夜中でいいのに。 ZUTOMAYO,3232,376,かんたん：2むずかしい：7げきむず：0,,,118075.5,,270137,,,,,,,2025/02/26,リリース,TAIDADA,youtube_api,0.61,"[""アニメ""]",10013286,IeyCdm9WwXM,ずっと真夜中でいいのに。『TAIDADA』MV (ZUTOMAYO - TAIDADA)【ダンダダン MAD】,44396375,,
,,,,,,,,,,,,,,,,,,,,,,,,,米津 玄師,Kenshi Yonezu  米津玄師,26586,286,かんたん：2むずかしい：6げきむず：0,,,109933.7,,468047,,,,,,,2025/02/24,リリース,BOW AND ARROW,youtube_api,1.49,"[""アニメ""]",10013289,M-Eyhjkepy0,米津玄師 Kenshi Yonezu - BOW AND ARROW,31441038,,
,,,,,,,,,,,,,,,,,,,,,,,,,しなこ FEAT. 午前0時のプリンセス,しなこ Shinako / ASMR,2456,356,かんたん：2むずかしい：5げきむず：0,,,33179.5,,41316,,,,,,,2025/02/22,リリース,マシュマロパンチ,youtube_api,0.35,"[""ポップス""]",10013218,sd4LIb8pm8s,【MV】 マシュマロパンチ‪👊🏻💗 / しなこfeat. 午前0時のプリンセス / あぃりDX,11811906,,
,,,,,,,,,,,,,,,,,,,,,,,,,藤井 風,Fujii Kaze,37681,1670,かんたん：1むずかしい：5げきむず：0,,,99243.8,,1210472,,,,,,,2024/11/12,リリース,きらり,youtube_api,0.73,"[""ポップス""]",10010257,TcLLpZBWsck,Fujii Kaze - Kirari (Official Video),165737150,,
,,,,,,,,,,,,,,,,,,,,,,,,,DISH//,DISH// official YouTube channel,2166,519,かんたん：2むずかしい：6げきむず：0,,,21780.9,,74782,,,,,,,2024/11/05,リリース,プランA,youtube_api,0.66,"[""アニメ""]",10012557,l1HeItO98FI,DISH// - プランA [Official Video]｜TVアニメ「逃げ上手の若君」 オープニングテーマ,11304305,,
,,,,,,,,,,,,,,,,,,,,,,,,,緑黄色社会,緑黄色社会,2746,522,かんたん：2むずかしい：6げきむず：0,,,33185.4,,106464,,,,,,,2024/10/17,リリース,恥ずかしいか青春は,youtube_api,0.61,"[""ポップス""]",10012592,G9KznOYqyOg,緑黄色社会『恥ずかしいか青春は』Official Video / Ryokuoushoku Shakai – Hazukashiika Seishunwa,17322761,,
,,,,,,,,,,,,,,,,,,,,,,,,,Official髭男dism,Official髭男dism,5124,360,かんたん：1むずかしい：5げきむず：0,,,22236.3,,65732,,,,,,,2025/02/23,リリース,50％,youtube_api,0.82,"[""ポップス""]",10013224,Vv2n31gL85I,Official髭男dism - 50% [Official Video],8005073,,
,,,,,,,,,,,,,,,,,,,,,,,,,緑黄色社会,緑黄色社会,580,452,かんたん：2むずかしい：5げきむず：0,,,8001.1,,29599,,,,,,,2025/02/19,リリース,僕らはいきものだから,youtube_api,0.82,"[""ポップス""]",10013221,h5uP8eqKah8,緑黄色社会『僕らはいきものだから』Official Video / Ryokuoushoku Shakai – Bokurawa Ikimonodakara,3616505,,
,,,,,,,,,,,,,,,,,,,,,,,,,Vaundy,Vaundy,2036,410,かんたん：1むずかしい：5げきむず：0,,,64711.0,,114802,,,,,,,2025/02/15,リリース,風神,youtube_api,0.43,"[""ポップス""]",10013184,yiU0I0tvt6s,風神 / Vaundy (TBS系金曜ドラマ『ライオンの隠れ家』主題歌) / Vaundy：MUSIC VIDEO,26531506,,
,,,,,,,,,,,,,,,,,,,,,,,,,King & Prince,DOBERMAN INFINITY OFFICIAL,549,937,かんたん：1むずかしい：5げきむず：0,,,1716.2,,12836,,,,,,,2025/02/09,リリース,WOW,youtube_api,0.8,"[""ポップス""]",10013119,3AlwHCW3Zv0,林 和希「Wow」Official Music Video,1608114,,
,,,,,,,,,,,,,,,,,,,,,,,,,YOASOBI,Ayase / YOASOBI,1775,381,かんたん：1むずかしい：5げきむず：0,,,15084.8,,115549,,,,,,,2025/02/12,リリース,New me,youtube_api,2.01,"[""ポップス""]",10013217,HRlW6yZo6Kc,YOASOBI「New me」Official Music Video,5747290,,
,,,,,,,,,,,,,,,,,,,,,,,,,星街すいせい,Taku Iwasaki - Topic,0,1592,かんたん：2むずかしい：6げきむず：0,,,4667.4,,115250,,,,,,,2025/02/16,リリース,AWAKE,youtube_api,1.55,"[""ポップス""]",10013156,-W8MBjTk2E8,awake,7430539,,
,,,,,,,,,,,,,,,,,,,,,,,,,King Gnu,King Gnu official YouTube channel,8148,380,かんたん：2むずかしい：6げきむず：0,,,58813.8,,148861,,,,,,,2025/02/05,リリース,ねっこ,youtube_api,0.67,"[""ポップス""]",10013185,jz8O2t2r8Gs,King Gnu - ねっこ,22349251,,
,,,,,,,,,,,,,,,,,,,,,,,,,FANTASTICS from EXILE TRIBE,FANTASTICS from EXILE TRIBE,22805,419,かんたん：2むずかしい：6げきむず：0,,,24129.1,,57290,,,,,,,2025/02/02,リリース,Got Boost？,youtube_api,0.57,"[""アニメ"", ""キッズ""]",10013152,auKBDWu9eAA,【Music Video】Got Boost？(Artist Only Ver.) / FANTASTICS,10110085,,
,,,,,,,,,,,,,,,,,,,,,,,,,B小町,King Gnu official YouTube channel,7881,242,かんたん：2むずかしい：5げきむず：0,,,103535.7,,217000,,,,,,,2025/02/08,リリース,トワイライト,youtube_api,0.87,"[""ポップス""]",10013089,qIcIpSyHcyM,King Gnu - TWILIGHT!!!,25055645,,
,,,,,,,,,,,,,,,,,,,,,,,,,超ときめき♡宣伝部,超ときめき♡宣伝部サブチャンネル,1765,424,かんたん：2むずかしい：6げきむず：0,,,6833.7,,24254,,,,,,,2025/02/01,リリース,こんなあたしはいかがですか,youtube_api,0.84,"[""ポップス""]",10013155,9x-EEsp9MwI,超ときめき♡宣伝部 / 「こんなあたしはいかがですか」Music Video,2897505,,
,,,,,,,,,,,,,,,,,,,,,,,,,不破湊,不破 湊 / Fuwa Minato【にじさんじ】,6981,381,かんたん：4むずかしい：6げきむず：0,,,53543.8,,248503,,,,,,,2025/01/25,リリース,一旦ステイ　TONIGHT,youtube_api,1.22,"[""ポップス""]",10013123,xbHcDKJ1vpA,【MV】一旦ステイ TONIGHT / 不破湊,20400199,,
,,,,,,,,,,,,,,,,,,,,,,,,,DISH//,DISH// official YouTube channel,758,546,かんたん：2むずかしい：5げきむず：0,,,5583.6,,16555,,,,,,,2025/01/29,リリース,朝、月面も笑っている,youtube_api,0.54,"[""ポップス""]",10013122,LFG_iqpGMss,DISH// - 朝、月面も笑っている [Official Video]｜フジテレビ系「めざましテレビ」テーマソング,3048662,,
,,,,,,,,,,,,,,,,,,,,,,,,,doriko,doriko,1600,920,かんたん：2むずかしい：7げきむず：0,,,8596.8,,98290,,,,,,,2025/01/26,リリース,ロミオとシンデレラ,youtube_api,1.24,"[""ボカロ""]",10013092,9HrOqmiEsN8,ロミオとシンデレラ  - doriko feat.初音ミク【official MV】,7909093,,
,,,,,,,,,,,,,,,,,,,,,,,,,こっちのけんと,こっちのけんと,11264,428,かんたん：2むずかしい：6げきむず：0,,,68760.6,,322275,,,,,,,2025/01/18,リリース,もういいよ,youtube_api,1.1,"[""ポップス""]",10013085,svbfMJJk_90,もういいよ / こっちのけんと MV,29429532,,
,,,,,,,,,,,,,,,,,,,,,,,,,しなこ,しなこ Shinako / ASMR,2912,424,かんたん：3むずかしい：7げきむず：0,,,41631.4,,55978,,,,,,,2024/12/30,リリース,歯ラ歯ラ,youtube_api,0.32,"[""ポップス""]",10012959,GTnMIACX6TM,【MV】歯ラ歯ラ🦷🪥✨,17651697,,
,,,,,,,,,,,,,,,,,,,,,,,,,宝鐘マリン,Marine Ch. 宝鐘マリン,9915,457,かんたん：2むずかしい：5げきむず：0,,,38731.0,,289262,,,,,,,2025/01/12,リリース,パイパイ仮面でどうかしらん？,youtube_api,1.63,"[""ポップス""]",10012889,hv2vo94FOF4,【original anime MV】パイパイ仮面でどうかしらん？【hololive/宝鐘マリン】,17700053,,
,,,,,,,,,,,,,,,,,,,,,,,,,B小町,【推しの子】ドラマ&映画公式,3600,424,かんたん：2むずかしい：7げきむず：9,,,16801.3,,83117,,,,,,,2025/01/19,リリース,我ら完全無敵のアイドル!!,youtube_api,1.17,"[""ポップス""]",10013087,s9-RcVcxeAQ,B小町「我ら完全無敵のアイドル!!」ライブパフォーマンス映像,7123771,,
,,,,,,,,,,,,,,,,,,,,,,,,,新しい学校のリーダーズ,Fueled By Ramen,3096,2736,かんたん：2むずかしい：6げきむず：0,,,3360.3,,113348,,,,,,,2025/01/22,リリース,CHANGE,youtube_api,1.23,"[""ポップス""]",10012823,z2ed0Tazw0E,ONE OK ROCK: Change [OFFICIAL VIDEO],9193793,,
,,,,,,,,,,,,,,,,,,,,,,,,,Official髭男dism,Official髭男dism,11252,441,かんたん：2むずかしい：6げきむず：0,,,55176.5,,171202,,,,,,,2025/01/15,リリース,Same Blue,youtube_api,0.7,"[""アニメ""]",10013090,A7cp6OVa0Qc,Official髭男dism - Same Blue [Official Video],24332858,,
,,,,,,,,,,,,,,,,,,,,,,,,,ハチ,Kenshi Yonezu  米津玄師,16667,442,かんたん：3むずかしい：6げきむず：8,,,63937.0,,554228,,,,,,,2025/01/11,リリース,ドーナツホール,youtube_api,1.96,"[""ボカロ""]",10012826,y7fu_nNQAEQ,"ハチ - ドーナツホール 2024 , HACHI - DONUT HOLE 2024",28260161,,
,,,,,,,,,,,,,,,,,,,,,,,,,ano,ano official channel,2643,431,かんたん：3むずかしい：6げきむず：8,,,19748.1,,100306,,,,,,,2024/12/27,リリース,許婚っきゅん,youtube_api,1.18,"[""アニメ""]",10012856,kcdSjvUBrDA,ano「許婚っきゅん」Music Video,8511430,,
,,,,,,,,,,,,,,,,,,,,,,,,,深澤 恵梨香,Moeha Nochimoto - Topic,0,432,かんたん：2むずかしい：5げきむず：0,,,670.5,,1840,,,,,,,2025/01/04,リリース,HAPPY≒FUTURE,youtube_api,0.64,"[""アニメ""]",10013088,Z4UX7UMU1LU,Happy≒Future,289672,,
,,,,,,,,,,,,,,,,,,,,,,,,,吉澤 嘉代子,yoshizawakayoko,872,3140,かんたん：2むずかしい：5げきむず：0,,,1203.1,,85520,,,,,,,2025/01/08,リリース,月曜日戦争,youtube_api,2.26,"[""ポップス""]",10013052,kh3H0M9bKo8,吉澤嘉代子「月曜日戦争」MUSIC VIDEO,3777695,,
,,,,,,,,,,,,,,,,,,,,,,,,,ZEROBASEONE,ポケモン公式YouTubeチャンネル,0,431,かんたん：2むずかしい：5げきむず：0,,,8167.6,,0,,,,,,,2025/01/03,リリース,Only One Story,youtube_api,0.0,"[""アニメ""]",10012887,tsBmIw4OuSs,【公式】アニメ「ポケットモンスター レックウザ ライジング」オープニングテーマ「Only One Story」,3520234,,
,,,,,,,,,,,,,,,,,,,,,,,,,YOASOBI,Ayase / YOASOBI,1720,441,かんたん：3むずかしい：6げきむず：0,,,10518.9,,72718,,,,,,,2024/12/28,リリース,モノトーン,youtube_api,1.57,"[""アニメ""]",10013019,sJ-2X3rHtXw,YOASOBI「モノトーン」Official Music Video,4638841,,
,,,,,,,,,,,,,,,,,,,,,,,,,AMPTAKxCOLORS,AMPTAKxCOLORS(アンプタックカラーズ),1920,688,かんたん：1むずかしい：5げきむず：0,,,1354.7,,14891,,,,,,,2025/01/01,リリース,恋うらら,youtube_api,1.6,"[""ポップス""]",10012955,7sYWi7_gBsI,【MV】恋うらら／AMPTAKxCOLORS【アンプタック】,932038,,
,,,,,,,,,,,,,,,,,,,,,,,,,NEWS,にゅうちゅうぶ | NEWS official,9067,433,かんたん：2むずかしい：5げきむず：0,,,64304.6,,250115,,,,,,,2024/12/31,リリース,チャンカパーナ,youtube_api,0.9,"[""ポップス""]",10012920,Ou1UG_PC43Q,NEWS – チャンカパーナ [Official Music Video],27843893,,
,,,,,,,,,,,,,,,,,,,,,,,,,DECO*27,DECO*27,2477,424,かんたん：3むずかしい：7げきむず：9,,,10391.6,,103220,,,,,,,2025/01/02,リリース,ネバーランド,youtube_api,2.34,"[""ボカロ""]",10013020,48Csilkjev0,DECO*27 - ネバーランド feat. 初音ミク,4406018,,
,,,,,,,,,,,,,,,,,,,,,,,,,ヤバイTシャツ屋さん,yabaTofficialVEVO,10014,3015,かんたん：2むずかしい：7げきむず：0,,,13872.4,,276702,,,,,,,2024/12/29,リリース,ハッピーウェディング前ソング,youtube_api,0.66,"[""ポップス""]",20010089,lVIHyj9qVy0,ヤバイTシャツ屋さん - 「ハッピーウェディング前ソング」Music Video,41825316,,
,,,,,,,,,,,,,,,,,,,,,,,,,柊マグネタイト,柊マグネタイト,23372,403,かんたん：2むずかしい：6げきむず：8,,,253564.4,,877885,,,,,,,2024/12/26,リリース,テトリス,youtube_api,0.86,"[""ボカロ""]",10013086,Soy4jGPHr3g,テトリス / 重音テトSV,102186434,,
,,,,,,,,,,,,,,,,,,,,,,,,,宝鐘マリン,Marine Ch. 宝鐘マリン,16529,504,かんたん：3むずかしい：6げきむず：0,,,33580.5,,365455,,,,,,,2024/12/22,リリース,幽霊船戦,youtube_api,2.16,"[""ポップス""]",10012922,QfGuQELt1Tk,【original anime MV】幽霊船戦【hololive/宝鐘マリン】,16924581,,
,,,,,,,,,,,,,,,,,,,,,,,,,『ユイカ』,『ユイカ』,4921,591,かんたん：1むずかしい：5げきむず：0,,,25831.4,,147049,,,,,,,2024/12/24,リリース,すないぱー。,youtube_api,0.96,"[""ポップス""]",10012953,nvQN56D8RYo,すないぱー。 / 『ユイカ』【MV】,15266344,,
,,,,,,,,,,,,,,,,,,,,,,,,,HoneyWorks,HoneyWorks OFFICIAL,1605,564,かんたん：2むずかしい：5げきむず：0,,,4092.8,,56112,,,,,,,2024/12/25,リリース,死ぬまでダーリン,youtube_api,2.43,"[""ポップス""]",10012891,1GguL5dZd3M,死ぬまでダーリン feat. 望月あかり（CV：阿澄佳奈）／HoneyWorks,2308328,,
,,,,,,,,,,,,,,,,,,,,,,,,,AMPTAKxCOLORS,AMPTAKxCOLORS(アンプタックカラーズ),3052,807,かんたん：2むずかしい：6げきむず：0,,,3120.8,,30717,,,,,,,2024/12/21,リリース,ぶんぶぶんぶぶん,youtube_api,1.22,"[""ポップス""]",10012693,1DaaXdx37So,【MV】ぶんぶぶんぶぶん／AMPTAKxCOLORS【アンプタック】,2518492,,
,,,,,,,,,,,,,,,,,,,,,,,,,ざらめ,Zarame - Topic,178,516,かんたん：1むずかしい：5げきむず：0,,,6398.8,,22566,,,,,,,2024/12/17,リリース,六等星,youtube_api,0.68,"[""アニメ""]",10012957,5Y-2neQjQLw,六等星,3301786,,
,,,,,,,,,,,,,,,,,,,,,,,,,竹下☆ぱらだいす,竹下☆ぱらだいす,1455,617,かんたん：3むずかしい：5げきむず：0,,,23680.1,,34946,,,,,,,2024/12/14,リリース,とーちゃんの足ってなんでクサイの？,youtube_api,0.24,"[""キッズ""]",20010082,OvLHBXodc78,【MV】とーちゃんの足ってなんでクサイの？feat.しんのすけ＆ひろし/竹下☆ぱらだいす,14610601,,
